CSID,CaseMasterID,csdate,cstype,PolicePersonID
5651,17226,2024-07-31 22:16:24,A,372
5652,12173,2025-04-10 06:46:27,A,488
5653,33206,2025-04-28 21:52:24,A,1043
5654,11494,2023-05-16 22:15:56,A,513
5655,4044,2024-08-17 20:00:47,A,1082
5656,296,2023-07-01 20:43:26,A,788
5657,23690,2024-10-15 11:33:25,A,1022
5658,27136,2023-04-11 05:12:19,A,1311
5659,31411,2023-09-15 21:13:23,A,825
5660,24835,2025-11-14 16:32:17,A,1095
5661,5973,2023-03-22 21:13:10,A,913
5662,21381,2023-10-08 05:59:22,A,1242
5663,22976,2023-04-07 04:31:41,A,1166
5664,24460,2023-08-02 18:45:54,A,820
5665,8327,2023-10-18 05:27:10,A,599
5666,4037,2023-10-21 00:42:09,A,177
5667,861,2024-01-24 12:54:48,A,534
5668,6093,2024-06-24 18:20:25,A,1241
5669,6118,2023-05-14 20:28:00,A,917
5670,37505,2025-04-14 17:11:29,A,18
5671,32900,2025-11-21 01:58:08,A,936
5672,26273,2024-02-06 16:12:47,A,117
5673,29958,2025-05-04 12:02:39,A,469
5674,23861,2025-07-24 03:58:14,A,565
5675,21361,2025-05-15 20:30:34,A,855
5676,39710,2025-06-08 23:31:41,A,326
5677,39497,2026-02-16 09:30:33,A,365
5678,6654,2024-03-20 17:08:50,A,1043
5679,25980,2024-05-23 13:26:39,A,423
5680,12430,2025-03-11 21:21:01,A,255
5681,27671,2025-03-05 04:09:52,A,356
5682,25975,2025-03-02 03:11:54,A,1447
5683,32485,2024-10-10 12:14:04,A,319
5684,7171,2023-06-27 03:00:46,A,423
5685,31303,2025-08-15 13:47:39,A,447
5686,30063,2023-12-20 05:18:01,A,996
5687,36261,2024-03-04 01:18:22,A,131
5688,7414,2024-05-20 12:37:05,A,1246
5689,4026,2025-07-18 01:36:47,A,118
5690,22475,2025-02-18 05:43:42,A,752
5691,29487,2026-02-06 19:40:29,A,161
5692,2363,2023-08-10 21:21:39,A,580
5693,29728,2024-06-07 02:13:17,A,1241
5694,33345,2025-05-20 19:00:44,A,1367
5695,37296,2025-06-17 13:10:50,A,1238
5696,4045,2025-08-26 14:37:45,A,289
5697,28791,2026-02-01 04:45:55,A,260
5698,32305,2024-04-03 23:40:07,A,1252
5699,2227,2023-07-09 12:46:26,A,360
5700,2607,2023-02-07 04:48:03,A,1413
5701,6399,2023-10-14 08:57:35,A,751
5702,33168,2025-02-27 22:33:14,A,1171
5703,10155,2025-06-30 18:11:44,A,1266
5704,36842,2023-07-02 13:00:02,A,1393
5705,15235,2024-01-01 15:13:23,A,1438
5706,18844,2025-09-21 00:29:30,A,318
5707,4031,2023-09-22 09:15:55,A,452
5708,21690,2023-10-28 03:20:39,A,1340
5709,37944,2024-05-25 08:06:59,A,652
5710,24092,2024-09-03 17:31:06,A,631
5711,11193,2023-07-14 15:49:46,A,982
5712,32292,2023-10-17 14:55:03,A,1455
5713,18808,2023-12-17 15:31:55,A,1379
5714,14802,2024-03-24 05:32:08,A,867
5715,36663,2024-08-02 04:24:19,A,231
5716,10881,2026-03-16 22:42:40,A,1396
5717,15977,2024-03-20 15:50:58,A,761
5718,28521,2024-08-12 12:25:37,A,1116
5719,23218,2025-12-20 03:02:34,A,561
5720,37440,2025-11-14 14:42:09,A,1078
5721,12602,2024-08-31 16:18:45,A,1491
5722,25134,2025-11-16 23:04:27,A,940
5723,33058,2023-05-05 02:29:10,A,319
5724,21977,2025-03-14 18:57:33,A,517
5725,33310,2023-11-22 08:10:16,A,1095
5726,39391,2025-06-01 04:16:55,A,854
5727,35725,2025-07-25 17:15:07,A,984
5728,13144,2026-03-24 11:38:48,A,1156
5729,3093,2023-12-15 13:49:07,A,691
5730,15285,2024-10-29 17:48:49,A,1037
5731,9982,2025-09-01 04:45:18,A,1149
5732,21854,2024-04-16 17:26:50,A,1207
5733,31000,2024-11-14 07:52:08,A,992
5734,39383,2024-12-01 21:24:01,A,458
5735,24312,2025-04-29 06:55:16,A,1026
5736,31044,2025-07-09 16:29:59,A,779
5737,9680,2026-02-10 07:47:15,A,1002
5738,3904,2023-12-16 09:15:03,A,1251
5739,20321,2023-04-30 09:55:03,A,1249
5740,36573,2024-03-30 11:28:25,A,1018
5741,28501,2024-06-24 10:18:33,A,866
5742,21050,2024-06-19 05:01:48,A,1414
5743,6427,2024-09-23 02:17:44,A,1359
5744,11047,2023-10-22 09:59:08,A,471
5745,6101,2026-01-03 17:07:00,A,74
5746,27755,2025-01-27 20:01:19,A,39
5747,35470,2023-05-19 10:41:48,A,1191
5748,11216,2023-09-01 19:55:53,A,429
5749,39490,2025-09-21 18:32:31,A,1454
5750,4786,2024-09-22 10:43:34,A,669
5751,23748,2025-02-27 01:15:11,A,1035
5752,1156,2025-08-02 09:03:14,A,365
5753,32536,2023-08-28 07:17:07,A,380
5754,27029,2024-07-23 10:15:11,A,475
5755,24470,2025-01-16 08:30:22,A,705
5756,12427,2023-05-26 02:12:31,A,263
5757,2974,2024-09-10 23:40:36,A,540
5758,12130,2025-12-28 14:46:27,A,1282
5759,13687,2023-04-26 07:57:40,A,881
5760,27378,2023-07-09 19:02:37,A,1082
5761,34700,2024-08-18 14:40:06,A,1495
5762,25583,2026-01-08 06:48:18,A,440
5763,18736,2025-07-25 17:21:53,A,656
5764,4949,2024-05-30 11:18:59,A,1450
5765,37224,2025-07-06 06:02:20,A,1127
5766,39454,2024-08-14 22:28:49,A,533
5767,37293,2025-01-09 05:59:50,A,109
5768,23054,2023-11-01 15:00:26,A,978
5769,29839,2024-04-18 15:18:17,A,488
5770,15664,2024-10-16 21:09:49,A,997
5771,5043,2025-09-27 01:41:53,A,1006
5772,11535,2026-01-16 03:31:01,A,1265
5773,16943,2023-12-26 09:18:32,A,122
5774,37804,2024-08-19 01:07:02,A,1128
5775,12661,2023-05-20 01:45:22,A,1272
5776,31955,2023-11-06 19:54:19,A,1199
5777,13892,2025-04-09 13:53:52,A,199
5778,21353,2023-08-14 08:00:17,A,141
5779,37719,2026-01-16 05:18:00,A,1012
5780,25187,2026-03-09 17:19:07,A,99
5781,18200,2024-08-08 21:33:39,A,668
5782,13758,2024-11-07 16:35:49,A,1080
5783,15771,2023-11-01 08:18:19,A,580
5784,28624,2025-01-06 21:32:37,A,565
5785,15405,2024-10-29 09:34:14,A,1303
5786,21283,2024-09-01 03:13:04,A,779
5787,6702,2025-07-28 05:59:33,A,940
5788,36122,2023-03-11 21:04:39,A,281
5789,3796,2025-08-07 08:00:14,A,657
5790,16430,2023-04-11 20:26:00,A,450
5791,36758,2023-06-10 21:32:22,A,449
5792,15621,2024-09-05 02:30:31,A,266
5793,26154,2025-01-11 19:20:46,A,900
5794,12072,2025-10-07 06:47:55,A,1206
5795,33913,2024-01-02 13:10:13,A,1111
5796,27452,2025-09-15 16:46:16,A,432
5797,9893,2023-05-20 20:50:25,A,288
5798,32731,2023-07-11 10:04:49,A,106
5799,7875,2024-05-02 08:33:08,A,91
5800,21121,2024-08-21 18:23:54,A,724
5801,17277,2023-06-10 23:13:25,A,1095
5802,30872,2023-09-18 08:10:10,A,1450
5803,21122,2023-10-20 09:53:25,A,1224
5804,34199,2024-11-02 05:09:57,A,1098
5805,13149,2026-01-21 20:48:10,A,298
5806,30060,2023-08-12 13:50:29,A,606
5807,17814,2024-07-12 15:39:30,A,234
5808,26172,2025-02-03 07:56:17,A,456
5809,6629,2025-10-16 05:39:13,A,1400
5810,1065,2023-04-29 12:53:01,A,1179
5811,27991,2023-09-09 10:17:47,A,343
5812,10745,2025-07-05 00:37:25,A,153
5813,14487,2025-12-11 17:20:47,A,833
5814,19544,2023-05-10 05:51:41,A,1053
5815,35156,2023-08-27 08:47:31,A,923
5816,23034,2024-08-06 15:34:51,A,398
5817,22611,2024-08-08 08:01:09,A,783
5818,23548,2025-05-01 08:37:21,A,1098
5819,14300,2026-02-02 03:00:52,A,1114
5820,16932,2026-02-11 12:03:31,A,1139
5821,11527,2023-12-28 13:09:45,A,1095
5822,7581,2023-12-15 10:36:44,A,228
5823,9771,2024-09-14 04:01:43,A,51
5824,2754,2025-01-10 15:24:35,A,186
5825,39133,2026-01-31 20:12:15,A,540
5826,2973,2025-03-11 23:01:02,A,825
5827,26286,2023-06-11 00:35:57,A,826
5828,26469,2025-02-28 02:45:26,A,194
5829,31112,2024-04-11 17:58:32,A,802
5830,3799,2025-05-01 08:55:13,A,715
5831,20584,2025-10-22 23:40:18,A,401
5832,27691,2023-08-26 08:02:26,A,142
5833,2775,2024-04-14 20:35:24,A,769
5834,19901,2025-05-21 15:03:58,A,343
5835,10466,2025-07-13 21:37:34,A,848
5836,16625,2023-09-01 09:53:51,A,745
5837,11899,2025-05-08 03:52:51,A,1385
5838,20045,2025-01-24 06:13:43,A,28
5839,17516,2023-06-25 19:28:07,A,1335
5840,33769,2024-05-23 00:46:23,A,987
5841,32421,2024-07-31 18:34:50,A,1164
5842,31042,2025-06-04 02:42:18,A,1489
5843,30486,2024-03-07 06:00:04,A,672
5844,26681,2025-10-18 18:12:13,A,1361
5845,21662,2025-09-24 12:01:58,A,178
5846,16033,2023-08-18 14:57:31,A,1423
5847,29495,2023-09-23 11:11:05,A,880
5848,31852,2023-10-17 08:11:45,A,994
5849,25579,2023-09-22 18:58:31,A,228
5850,13411,2025-06-27 22:09:35,A,1315
5851,38193,2024-06-18 07:34:05,A,1283
5852,6651,2023-06-24 17:15:54,A,723
5853,23005,2024-06-21 12:27:37,A,752
5854,12964,2023-09-01 05:26:24,A,805
5855,35777,2023-09-30 16:43:56,A,379
5856,21734,2024-04-26 19:36:51,A,476
5857,15158,2025-12-10 17:41:14,A,1132
5858,28237,2023-11-06 15:48:53,A,610
5859,1495,2024-03-28 23:04:39,A,237
5860,4926,2026-01-13 23:23:32,A,359
5861,1210,2025-07-12 05:42:03,A,26
5862,20882,2023-09-13 12:26:27,A,1342
5863,32432,2024-10-26 10:31:31,A,602
5864,12628,2026-03-09 19:58:38,A,1052
5865,11139,2024-03-23 15:34:00,A,387
5866,13909,2025-06-12 09:38:35,A,539
5867,6404,2025-03-08 14:34:25,A,1388
5868,30989,2026-04-04 02:26:24,A,1244
5869,4925,2023-11-04 14:21:31,A,1445
5870,34188,2023-07-23 14:16:12,A,308
5871,31349,2024-10-22 01:31:03,A,774
5872,28254,2025-07-22 09:32:52,A,1439
5873,3020,2023-09-05 04:52:45,A,1178
5874,16719,2024-07-13 23:48:26,A,204
5875,33203,2025-03-18 23:45:05,A,193
5876,11731,2025-06-28 19:57:57,A,1275
5877,30597,2023-09-02 08:32:34,A,744
5878,34629,2026-01-26 18:35:41,A,763
5879,14953,2024-01-20 14:26:05,A,965
5880,32893,2024-09-09 04:56:52,A,1096
5881,35099,2025-09-15 21:04:52,A,384
5882,37764,2025-12-16 20:11:54,A,47
5883,7738,2023-07-08 10:38:23,A,372
5884,26231,2023-11-19 05:44:19,A,521
5885,29758,2025-02-03 12:32:47,A,1230
5886,25868,2025-08-19 02:16:29,A,958
5887,34384,2023-10-23 08:59:47,A,1457
5888,27048,2024-10-02 01:23:36,A,1186
5889,24525,2024-11-22 00:33:56,A,1018
5890,20041,2024-07-02 05:56:40,A,873
5891,18394,2023-09-14 13:00:18,A,1470
5892,30524,2025-08-28 11:18:36,A,1239
5893,8986,2023-03-26 19:47:46,A,491
5894,11267,2025-08-02 08:34:37,A,1102
5895,39566,2023-08-16 08:07:13,A,264
5896,7043,2023-12-12 05:42:29,A,111
5897,34741,2024-01-05 07:36:26,A,861
5898,30804,2025-11-08 16:55:39,A,1059
5899,37569,2024-11-24 23:52:29,A,908
5900,17272,2024-11-02 02:48:56,A,226
5901,24019,2025-03-08 14:16:18,A,439
5902,16665,2025-03-06 03:34:08,A,17
5903,4655,2025-04-15 13:27:39,A,1126
5904,9915,2023-05-15 23:07:53,A,216
5905,14659,2023-10-20 15:57:26,A,74
5906,30057,2024-06-14 22:08:54,A,537
5907,7660,2023-12-09 18:04:33,A,266
5908,34253,2024-08-19 20:21:51,A,1396
5909,33838,2024-10-24 12:12:37,A,732
5910,21547,2025-10-20 06:33:12,A,224
5911,4202,2023-07-14 14:30:12,A,937
5912,26704,2026-03-06 22:34:36,A,424
5913,33245,2025-07-11 13:37:27,A,1125
5914,27231,2024-07-22 10:36:37,A,882
5915,5914,2024-11-23 18:06:56,A,680
5916,15516,2023-05-28 05:44:28,A,1452
5917,36035,2025-08-25 14:54:04,A,1188
5918,11918,2026-01-06 17:53:53,A,486
5919,21008,2023-06-28 21:29:01,A,1369
5920,13608,2024-07-15 22:50:46,A,1481
5921,7508,2023-03-17 00:03:08,A,234
5922,38116,2024-04-04 16:01:29,A,1316
5923,9608,2024-05-05 02:41:15,A,656
5924,12339,2024-08-25 04:49:37,A,437
5925,36033,2024-11-03 22:23:36,A,638
5926,6970,2024-05-20 09:58:37,A,504
5927,15380,2026-01-10 12:14:32,A,134
5928,10017,2024-01-21 18:19:21,A,633
5929,16230,2025-05-23 17:49:35,A,452
5930,6652,2023-09-09 11:51:24,A,775
5931,32634,2025-11-03 12:21:43,A,743
5932,35902,2023-12-28 03:53:38,A,509
5933,37297,2024-11-20 03:31:45,A,166
5934,29238,2025-07-18 10:14:06,A,187
5935,29091,2024-06-17 16:03:44,A,1304
5936,37785,2025-06-06 15:52:54,A,263
5937,31726,2023-11-20 12:04:04,A,960
5938,38351,2024-03-25 19:46:14,A,411
5939,5938,2024-06-03 13:49:59,A,1281
5940,8798,2024-07-14 19:26:11,A,1070
5941,2355,2025-05-04 08:34:03,A,1329
5942,26164,2025-03-06 12:33:03,A,1179
5943,22416,2023-09-13 12:26:37,A,423
5944,28965,2024-09-05 12:38:00,A,148
5945,28862,2025-02-13 20:59:11,A,809
5946,7358,2024-12-27 09:11:41,A,721
5947,10125,2024-06-02 16:59:04,A,1033
5948,14318,2026-02-04 05:56:33,A,1027
5949,18467,2025-11-04 03:32:05,A,287
5950,37945,2025-10-23 23:32:04,A,915
5951,31158,2024-02-19 03:25:05,A,610
5952,14426,2024-09-22 02:23:41,A,398
5953,12434,2024-11-05 20:44:36,A,177
5954,30994,2025-04-11 01:18:04,A,1027
5955,17045,2026-01-12 19:57:18,A,999
5956,24519,2024-02-19 15:39:35,A,212
5957,21137,2025-04-02 19:20:39,A,1086
5958,33207,2026-01-27 10:49:23,A,1170
5959,29675,2026-02-27 10:05:02,A,695
5960,19800,2025-08-12 18:27:42,A,238
5961,26536,2025-12-03 14:54:28,A,1076
5962,14451,2024-04-12 14:51:44,A,1484
5963,33833,2025-01-25 00:05:33,A,1357
5964,10159,2023-02-27 14:53:47,A,664
5965,6313,2024-09-30 19:29:47,A,763
5966,506,2025-05-08 00:07:08,A,296
5967,25449,2023-07-17 10:47:11,A,1426
5968,17780,2025-10-09 07:37:03,A,1042
5969,10459,2025-12-26 03:43:35,A,1065
5970,22052,2024-01-19 20:22:43,A,305
5971,21383,2024-08-08 05:38:43,A,1290
5972,4931,2025-10-01 00:49:36,A,872
5973,24831,2025-12-18 10:45:36,A,248
5974,27310,2024-03-22 13:38:29,A,610
5975,32035,2024-10-21 14:08:36,A,1281
5976,8633,2024-02-01 14:09:29,A,806
5977,9105,2025-04-19 03:48:04,A,65
5978,578,2025-10-09 16:56:15,A,938
5979,9143,2025-11-22 19:44:01,A,1219
5980,24530,2023-10-15 00:16:10,A,362
5981,23138,2025-01-15 00:23:42,A,1098
5982,12875,2024-05-14 19:11:05,A,391
5983,33962,2025-01-28 15:56:17,A,774
5984,22697,2023-12-02 08:10:34,A,1256
5985,13229,2025-05-16 15:19:51,A,584
5986,30553,2025-08-17 19:48:10,A,397
5987,8008,2025-07-16 08:41:42,A,48
5988,11382,2024-01-17 03:07:47,A,510
5989,21660,2024-10-07 01:06:13,A,975
5990,18617,2024-03-11 03:36:59,A,308
5991,33074,2025-06-16 04:51:14,A,834
5992,33853,2025-12-07 00:28:36,A,387
5993,27009,2024-01-09 04:25:22,A,375
5994,11782,2023-04-15 23:09:38,A,1456
5995,7153,2023-10-28 23:19:39,A,500
5996,15857,2024-05-09 14:06:37,A,244
5997,21480,2025-09-23 15:58:45,A,1017
5998,16956,2026-02-04 02:25:01,A,1406
5999,4929,2023-04-29 06:50:36,A,329
6000,24966,2023-09-01 18:04:52,A,501
6001,28150,2023-12-03 23:06:50,A,572
6002,3797,2024-11-30 10:11:32,A,1378
6003,38040,2024-12-11 20:10:06,A,1438
6004,28524,2025-01-06 12:33:29,A,1066
6005,12015,2023-05-01 11:41:52,A,172
6006,6698,2023-06-01 02:58:27,A,549
6007,11265,2025-03-21 05:39:36,A,1037
6008,14731,2025-07-31 19:07:48,A,297
6009,22277,2025-04-30 12:24:00,A,295
6010,35911,2023-12-07 17:52:55,A,925
6011,6257,2025-12-16 01:48:09,A,1242
6012,22354,2025-08-30 12:07:06,A,635
6013,24518,2024-12-11 06:14:07,A,801
6014,38768,2023-06-07 03:38:50,A,265
6015,7996,2026-01-21 22:28:34,A,1460
6016,30606,2024-01-03 18:10:09,A,1367
6017,12753,2024-05-22 22:50:28,A,968
6018,9480,2025-04-22 05:09:27,A,1186
6019,20711,2026-02-16 00:19:57,A,703
6020,29089,2024-05-15 21:21:50,A,721
6021,31864,2026-03-20 12:48:43,A,752
6022,11240,2023-07-28 23:26:18,A,1246
6023,26524,2023-09-19 09:35:41,A,1446
6024,10992,2024-12-14 17:37:31,A,1181
6025,4201,2025-02-27 10:50:01,A,955
6026,28536,2026-01-17 09:24:03,A,936
6027,25147,2026-03-03 05:23:03,A,1386
6028,22374,2025-03-22 22:15:02,A,1240
6029,15288,2023-06-24 06:11:47,A,1450
6030,13875,2024-10-14 21:41:23,A,999
6031,29598,2024-11-25 09:05:14,A,980
6032,23862,2026-01-24 00:06:14,A,766
6033,20797,2023-05-15 19:15:10,A,680
6034,7792,2025-03-06 00:16:11,A,402
6035,27278,2023-08-15 09:08:41,A,84
6036,26621,2024-04-04 21:14:09,A,304
6037,26966,2024-08-14 01:20:47,A,458
6038,20995,2024-07-05 05:22:07,A,1161
6039,26964,2024-06-09 08:20:42,A,214
6040,31077,2026-01-20 20:54:15,A,469
6041,24503,2024-11-17 04:44:02,A,64
6042,20358,2025-12-13 05:19:22,A,274
6043,22506,2023-05-13 20:55:33,A,1450
6044,26086,2024-01-12 05:49:24,A,810
6045,30142,2023-07-13 11:54:46,A,947
6046,13207,2023-12-23 16:29:30,A,363
6047,19489,2024-09-02 21:04:38,A,1019
6048,35468,2025-06-13 07:14:49,A,1467
6049,14447,2023-07-22 10:13:14,A,1284
6050,24985,2023-10-26 13:20:02,A,423
6051,30856,2023-10-04 20:29:40,A,1086
6052,30261,2024-01-10 16:59:16,A,708
6053,2349,2025-06-30 17:19:35,A,1276
6054,2013,2023-06-25 12:50:19,A,92
6055,23246,2025-02-10 04:48:36,A,526
6056,37379,2023-04-19 10:56:43,A,1066
6057,7391,2023-05-24 22:50:25,A,340
6058,23818,2024-07-06 09:12:59,A,1351
6059,13639,2025-02-04 01:02:23,A,588
6060,32892,2023-10-10 16:48:12,A,226
6061,14603,2024-10-04 18:51:38,A,955
6062,13266,2025-10-14 12:23:33,A,201
6063,39717,2025-02-27 19:40:09,A,802
6064,4930,2025-04-27 07:29:31,A,1190
6065,4937,2025-12-06 02:23:31,A,1400
6066,38703,2023-10-18 22:56:54,A,66
6067,12250,2024-11-26 16:22:12,A,872
6068,14515,2024-07-30 18:35:08,A,767
6069,8486,2025-03-13 02:27:42,A,829
6070,23219,2025-11-17 20:29:31,A,683
6071,22808,2026-03-04 01:00:07,A,1333
6072,17606,2023-10-06 05:49:25,A,1307
6073,25499,2024-08-24 09:44:20,A,1275
6074,15385,2025-04-13 20:55:26,A,332
6075,11640,2025-11-29 00:26:35,A,1303
6076,33030,2025-07-13 14:21:42,A,1391
6077,37233,2023-10-04 00:11:00,A,1390
6078,39584,2024-08-21 00:17:13,A,1086
6079,12225,2024-10-04 13:18:06,A,1091
6080,26828,2025-10-03 08:19:48,A,554
6081,2774,2025-10-23 07:44:39,A,1176
6082,29093,2023-06-05 21:27:49,A,1032
6083,29383,2024-03-07 18:14:25,A,509
6084,21813,2025-03-24 15:17:45,A,870
6085,38151,2023-07-05 05:49:00,A,776
6086,12487,2024-02-17 18:06:37,A,57
6087,1012,2024-10-03 19:54:20,A,306
6088,19686,2024-10-17 06:20:52,A,325
6089,34169,2025-02-23 11:44:51,A,277
6090,5524,2024-07-24 02:29:47,A,910
6091,13389,2025-01-28 11:46:42,A,207
6092,23710,2025-08-11 22:02:38,A,48
6093,25658,2023-10-18 13:20:06,A,150
6094,34591,2024-01-04 22:04:40,A,206
6095,21514,2024-04-24 01:18:41,A,953
6096,35907,2024-04-16 18:05:06,A,1320
6097,34162,2024-06-08 17:23:50,A,235
6098,36074,2025-01-03 19:39:05,A,1403
6099,16550,2025-05-05 03:34:24,A,500
6100,13811,2023-10-08 10:16:24,A,1287
6101,34261,2023-03-13 17:22:12,A,1185
6102,22786,2023-04-26 11:16:09,A,977
6103,16330,2025-11-16 18:13:18,A,854
6104,17036,2023-07-25 11:59:10,A,436
6105,11119,2023-10-18 04:14:39,A,179
6106,10026,2024-01-16 03:10:27,A,1156
6107,9264,2025-07-19 22:17:12,A,540
6108,12531,2025-12-25 21:17:08,A,450
6109,35644,2023-06-17 03:02:39,A,494
6110,23137,2023-11-20 13:12:26,A,101
6111,1191,2023-10-12 01:36:23,A,543
6112,23765,2024-06-07 17:49:34,A,1119
6113,17717,2025-08-25 06:43:01,A,926
6114,2842,2025-07-31 05:36:46,A,1333
6115,2532,2026-02-14 11:12:58,A,957
6116,37375,2025-08-01 02:44:33,A,177
6117,1193,2025-07-02 20:09:53,A,331
6118,34697,2026-01-03 15:21:54,A,976
6119,15883,2023-04-09 08:23:41,A,383
6120,34380,2024-05-25 13:15:25,A,32
6121,5431,2025-05-24 23:20:40,A,1185
6122,17240,2025-01-05 16:47:49,A,683
6123,5118,2026-02-15 17:51:43,A,1097
6124,170,2026-04-07 01:01:05,A,607
6125,1167,2023-03-18 07:48:50,A,808
6126,35751,2023-08-08 02:11:23,A,1209
6127,34672,2024-02-11 05:22:05,A,29
6128,33081,2025-01-29 01:46:07,A,233
6129,5977,2025-07-23 02:12:02,A,1405
6130,10241,2026-03-15 15:34:24,A,1407
6131,28664,2023-03-09 21:23:43,A,526
6132,23234,2023-05-16 02:48:23,A,1268
6133,3996,2023-09-07 22:06:20,A,399
6134,207,2025-07-02 18:51:41,A,824
6135,5000,2025-08-03 07:27:09,A,703
6136,4885,2024-01-26 10:21:31,A,834
6137,24231,2025-02-16 11:21:15,A,473
6138,22075,2023-10-18 12:11:12,A,1155
6139,13013,2024-12-02 09:42:24,A,40
6140,31536,2026-01-21 22:57:19,A,308
6141,1192,2026-03-08 04:27:54,A,46
6142,706,2024-01-22 17:14:13,A,812
6143,16640,2023-04-18 19:01:36,A,1335
6144,5704,2023-11-19 06:46:58,A,1099
6145,5974,2023-04-03 09:15:13,A,1389
6146,26127,2023-08-17 18:23:02,A,77
6147,10181,2024-03-22 15:07:15,A,1129
6148,34256,2024-06-04 23:25:28,A,831
6149,5506,2024-02-17 17:52:12,A,4
6150,3998,2024-09-02 10:53:02,A,454
6151,2833,2024-06-07 16:23:35,A,1259
6152,8681,2024-07-08 09:14:47,A,546
6153,206,2024-12-29 02:03:53,A,1069
6154,7682,2025-03-17 00:38:48,A,295
6155,7071,2025-03-24 00:08:53,A,897
6156,2527,2025-06-08 08:30:49,A,797
6157,14470,2025-10-17 06:32:02,A,732
6158,7445,2025-05-24 01:14:17,A,1120
6159,31698,2025-09-18 08:01:41,A,1343
6160,15653,2025-07-04 04:28:07,A,1167
6161,22730,2024-02-28 13:31:10,A,1102
6162,3358,2025-08-06 02:23:27,A,1310
6163,14033,2025-08-11 05:45:37,A,854
6164,5091,2025-08-14 10:32:07,A,531
6165,29632,2026-01-30 18:31:57,A,1141
6166,35534,2026-03-11 11:37:57,A,966
6167,26321,2024-05-26 01:04:23,A,1280
6168,658,2025-08-19 01:23:59,A,435
6169,1189,2024-07-16 09:08:55,A,1328
6170,31041,2024-08-08 18:38:42,A,451
6171,12340,2024-08-12 19:38:12,A,1238
6172,16060,2025-10-07 02:09:41,A,1201
6173,5092,2024-02-09 22:54:35,A,1393
6174,33993,2025-01-30 17:19:16,A,1139
6175,34687,2024-09-08 02:52:11,A,1015
6176,37184,2025-10-06 14:30:07,A,696
6177,26456,2025-11-27 06:31:53,A,533
6178,1144,2025-11-02 10:05:31,A,230
6179,3668,2026-04-07 21:28:49,A,662
6180,377,2024-05-03 20:45:38,A,1083
6181,2534,2025-02-21 14:59:48,A,163
6182,8862,2025-03-10 16:52:27,A,331
6183,32913,2024-03-22 09:06:09,A,1131
6184,28919,2025-04-07 07:13:10,A,607
6185,2198,2025-10-26 03:00:11,A,1484
6186,29266,2026-01-06 18:56:11,A,11
6187,30366,2026-01-10 09:46:27,A,1253
6188,6019,2023-04-11 20:41:34,A,641
6189,23697,2025-04-24 17:43:44,A,84
6190,34959,2025-05-22 02:12:25,A,808
6191,20423,2023-07-22 18:17:49,A,117
6192,37774,2023-08-24 23:00:15,A,92
6193,21954,2024-03-03 04:27:15,A,279
6194,12911,2024-07-12 10:24:10,A,1113
6195,4947,2025-04-27 11:31:06,A,214
6196,7011,2023-06-25 04:18:21,A,1173
6197,25278,2024-03-17 13:50:11,A,880
6198,35942,2023-10-27 09:12:39,A,425
6199,21360,2023-12-25 05:34:14,A,639
6200,2099,2024-05-12 00:46:28,A,785
6201,35747,2024-01-14 03:43:15,A,930
6202,3999,2024-01-20 12:20:40,A,512
6203,1617,2025-11-12 06:47:45,A,1398
6204,9574,2024-09-12 08:34:53,A,869
6205,33924,2025-07-07 02:44:16,A,77
6206,14334,2025-07-02 03:42:37,A,1118
6207,6740,2026-01-26 22:27:37,A,1058
6208,33563,2024-06-24 14:46:01,A,320
6209,9537,2024-10-11 10:07:37,A,1368
6210,6903,2025-09-25 09:59:42,A,769
6211,8341,2023-10-28 07:58:51,A,456
6212,5953,2024-02-22 14:37:02,A,986
6213,8956,2025-05-11 05:38:02,A,141
6214,32506,2025-08-27 12:35:40,A,937
6215,15125,2026-03-07 15:58:10,A,1446
6216,24489,2023-04-09 13:39:15,A,1481
6217,1129,2024-02-03 21:06:06,A,422
6218,21065,2024-09-18 23:31:04,A,1487
6219,12856,2024-11-16 05:51:41,A,333
6220,24784,2025-09-09 09:39:48,A,820
6221,16058,2026-01-07 05:38:23,A,215
6222,273,2023-08-29 05:36:25,A,1412
6223,6393,2024-03-27 03:55:10,A,167
6224,19338,2024-08-07 22:29:15,A,8
6225,7169,2025-10-25 15:16:04,A,859
6226,19379,2025-09-18 04:37:54,A,1368
6227,29262,2025-11-25 09:14:22,A,522
6228,22585,2023-10-12 08:23:21,A,953
6229,23663,2023-08-01 04:12:26,A,940
6230,13918,2025-06-26 02:11:24,A,1108
6231,36939,2026-01-29 22:59:29,A,1069
6232,7200,2023-05-02 13:07:04,A,314
6233,11762,2025-03-01 17:39:31,A,621
6234,1185,2026-01-04 20:33:00,A,1084
6235,254,2023-12-10 04:02:25,A,148
6236,29410,2023-12-08 08:56:03,A,837
6237,19423,2024-05-26 13:11:08,A,343
6238,5121,2024-06-05 06:06:26,A,1104
6239,5037,2025-06-21 00:42:39,A,1124
6240,33734,2025-10-24 22:15:43,A,1433
6241,2841,2024-03-11 19:43:05,A,547
6242,32402,2025-06-22 15:40:26,A,551
6243,23754,2023-08-18 09:00:50,A,1365
6244,18122,2023-09-25 04:23:12,A,673
6245,12979,2023-09-11 05:15:28,A,39
6246,6060,2024-10-06 03:20:12,A,27
6247,26358,2026-01-12 23:38:57,A,502
6248,28869,2025-11-01 08:19:48,A,207
