Casemasterid,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
19839,3.00E+17,202500004,15-08-2025,933,798,2,2,2,5,4,111,2025-08-13 14:21:00,2025-08-14 01:21:00,2025-08-15 06:21:00,12.312939,76.662535,Complainant reported theft of personal property from the bus stand.
27913,3.00E+17,202500005,29-09-2025,1221,798,2,2,4,12,1,114,2025-09-28 01:43:00,2025-09-29 08:43:00,2025-09-29 17:43:00,12.303324,76.669895,Complainant reported losing money through a fraudulent online transaction.
22863,4.00E+17,202300001,29-07-2023,1242,798,3,2,1,3,2,102,2023-07-28 18:01:00,2023-07-28 13:01:00,2023-07-29 02:01:00,12.307551,76.662385,Complainant reported a physical assault causing serious injury to the victim at a highway stretch.
16240,4.00E+17,202300002,13-12-2023,875,798,3,2,2,5,4,114,2023-12-12 23:47:00,2023-12-12 01:47:00,2023-12-13 02:47:00,12.309094,76.671874,Complainant reported theft of personal property from a highway stretch.
10387,4.00E+17,202400001,02-01-2024,1,798,3,2,4,13,2,116,2023-12-31 14:32:00,2024-01-01 08:32:00,2024-01-02 05:32:00,12.320296,76.655771,Complainant reported being coerced over video call by persons impersonating law enforcement officials into transferring money.
12056,4.00E+17,202400002,08-09-2024,1425,798,3,2,2,6,2,114,2024-09-07 02:13:00,2024-09-07 03:13:00,2024-09-08 17:13:00,12.306405,76.657416,Complainant reported that the accused snatched a gold chain from the victim near the main market and fled on a two-wheeler.
5521,4.00E+17,202400003,19-10-2024,1004,798,3,1,2,8,1,101,2024-10-17 17:46:00,2024-10-17 23:46:00,2024-10-19 05:46:00,12.314511,76.673742,Complainant reported being robbed at knife/gunpoint near a commercial complex.
19507,4.00E+17,202500001,05-01-2025,1338,798,3,2,5,15,3,112,2025-01-04 01:35:00,2025-01-04 15:35:00,2025-01-05 01:35:00,12.314644,76.642769,Complainant reported a violent altercation involving a large group near a commercial complex.
22953,4.00E+17,202500002,28-10-2025,423,798,3,2,5,15,1,107,2025-10-27 16:04:00,2025-10-26 14:04:00,2025-10-28 06:04:00,12.320275,76.651185,Complainant reported a violent altercation involving a large group near the railway station area.
31695,8.00E+17,202300001,16-02-2023,513,798,4,2,4,13,2,110,2023-02-15 15:49:00,2023-02-14 17:49:00,2023-02-16 06:49:00,12.305525,76.666659,Complainant reported being coerced over video call by persons impersonating law enforcement officials into transferring money.
1258,8.00E+17,202300002,13-04-2023,261,798,4,2,4,14,1,107,2023-04-12 05:43:00,2023-04-12 21:43:00,2023-04-13 09:43:00,12.311839,76.673402,Complainant reported that their personal identification documents were misused by an unknown person.
8944,8.00E+17,202300003,12-07-2023,979,798,4,2,1,3,2,109,2023-07-12 10:31:00,2023-07-10 23:31:00,2023-07-12 18:31:00,12.30657,76.655009,Complainant reported a physical assault causing serious injury to the victim at a residential colony.
18257,8.00E+17,202300004,30-11-2023,88,798,4,1,1,2,3,101,2023-11-28 07:31:00,2023-11-29 14:31:00,2023-11-30 01:31:00,12.309561,76.674445,Complainant stated the accused attacked the victim with intent to kill near a commercial complex.
13485,8.00E+17,202400001,10-02-2024,1091,798,4,1,1,2,1,105,2024-02-08 19:22:00,2024-02-09 00:22:00,2024-02-10 11:22:00,12.318975,76.665546,Complainant stated the accused attacked the victim with intent to kill near a residential colony.
37128,8.00E+17,202400002,05-06-2024,148,798,4,1,1,4,4,105,2024-06-04 23:44:00,2024-06-03 22:44:00,2024-06-05 03:44:00,12.325937,76.676124,Complainant reported that the victim was forcibly taken away from the bus stand.
7525,8.00E+17,202400003,09-08-2024,786,798,4,2,2,7,2,109,2024-08-08 16:28:00,2024-08-09 06:28:00,2024-08-09 10:28:00,12.320563,76.652895,Complainant reported that unknown persons broke into the premises at the bus stand and stole valuables.
16901,8.00E+17,202400004,23-09-2024,1158,798,4,2,2,6,1,115,2024-09-22 17:42:00,2024-09-21 20:42:00,2024-09-23 16:42:00,12.32051,76.662651,Complainant reported that the accused snatched a gold chain from the victim near the main market and fled on a two-wheeler.
12904,8.00E+17,202400005,28-09-2024,854,798,4,1,1,2,1,105,2024-09-27 01:19:00,2024-09-27 19:19:00,2024-09-28 03:19:00,12.308728,76.657849,Complainant stated the accused attacked the victim with intent to kill near the main market.
34340,8.00E+17,202500001,16-01-2025,1202,798,4,2,2,7,4,114,2025-01-16 01:45:00,2025-01-14 16:45:00,2025-01-16 08:45:00,12.310961,76.658417,Complainant reported that unknown persons broke into the premises at the bus stand and stole valuables.
38135,8.00E+17,202500002,27-05-2025,1119,798,4,1,1,4,2,101,2025-05-25 15:03:00,2025-05-26 08:03:00,2025-05-27 01:03:00,12.314375,76.662946,Complainant reported that the victim was forcibly taken away from a highway stretch.
27807,8.00E+17,202500003,30-06-2025,1285,798,4,1,1,1,1,101,2025-06-28 13:05:00,2025-06-29 07:05:00,2025-06-30 05:05:00,12.314883,76.670208,Complainant reported that the victim was found dead with injuries under suspicious circumstances near a highway stretch.
22069,1.00E+17,202300001,14-11-2023,754,799,1,1,2,8,3,105,2023-11-13 18:07:00,2023-11-13 23:07:00,2023-11-14 13:07:00,12.304176,76.696396,Complainant reported being robbed at knife/gunpoint near a highway stretch.
9133,1.00E+17,202400001,01-02-2024,1049,799,1,2,2,6,3,104,2024-01-31 23:02:00,2024-01-31 22:02:00,2024-02-01 06:02:00,12.287055,76.711475,Complainant reported that the accused snatched a gold chain from the victim near a highway stretch and fled on a two-wheeler.
26246,1.00E+17,202400002,21-12-2024,1461,799,1,2,2,5,2,111,2024-12-19 06:44:00,2024-12-20 07:44:00,2024-12-21 05:44:00,12.307907,76.702007,Complainant reported theft of personal property from a highway stretch.
10098,3.00E+17,202300001,11-02-2023,341,799,2,1,2,8,2,105,2023-02-11 08:03:00,2023-02-09 22:03:00,2023-02-11 10:03:00,12.318838,76.690884,Complainant reported being robbed at knife/gunpoint near a commercial complex.
22716,3.00E+17,202300002,02-06-2023,241,799,2,1,2,8,3,105,2023-06-02 02:13:00,2023-06-01 04:13:00,2023-06-02 15:13:00,12.307682,76.694128,Complainant reported being robbed at knife/gunpoint near a commercial complex.
30158,3.00E+17,202300003,20-06-2023,304,799,2,2,2,5,1,112,2023-06-20 10:34:00,2023-06-20 10:34:00,2023-06-20 22:34:00,12.313679,76.681507,Complainant reported theft of personal property from a residential colony.
2146,3.00E+17,202300004,16-08-2023,1143,799,2,2,2,5,2,106,2023-08-16 00:44:00,2023-08-16 09:44:00,2023-08-16 20:44:00,12.315159,76.711396,Complainant reported theft of personal property from a highway stretch.
37649,3.00E+17,202500001,04-06-2025,969,799,2,2,5,16,3,115,2025-06-03 07:54:00,2025-06-03 20:54:00,2025-06-04 00:54:00,12.297889,76.704432,Complainant reported an unauthorised gathering that turned disruptive near the railway station area.
24265,3.00E+17,202500002,06-09-2025,1006,799,2,2,2,6,1,104,2025-09-04 12:19:00,2025-09-06 03:19:00,2025-09-06 03:19:00,12.298104,76.708045,Complainant reported that the accused snatched a gold chain from the victim near a highway stretch and fled on a two-wheeler.
38580,4.00E+17,202300001,18-01-2023,875,799,3,1,2,8,1,105,2023-01-17 18:42:00,2023-01-16 22:42:00,2023-01-18 11:42:00,12.315322,76.693719,Complainant reported being robbed at knife/gunpoint near a highway stretch.
34809,4.00E+17,202300002,12-09-2023,965,799,3,2,2,5,1,112,2023-09-11 14:53:00,2023-09-11 07:53:00,2023-09-12 06:53:00,12.294152,76.714733,Complainant reported theft of personal property from a residential street.
35925,4.00E+17,202300003,03-11-2023,353,799,3,2,2,5,3,117,2023-11-03 12:37:00,2023-11-01 21:37:00,2023-11-03 12:37:00,12.326531,76.708713,Complainant reported theft of personal property from a residential colony.
22347,4.00E+17,202300004,21-12-2023,410,799,3,2,2,6,1,114,2023-12-21 10:59:00,2023-12-20 21:59:00,2023-12-21 16:59:00,12.312804,76.700448,Complainant reported that the accused snatched a gold chain from the victim near the railway station area and fled on a two-wheeler.
31001,4.00E+17,202400001,24-02-2024,225,799,3,2,2,5,4,112,2024-02-23 01:50:00,2024-02-23 10:50:00,2024-02-24 09:50:00,12.308919,76.707276,Complainant reported theft of personal property from the main market.
4627,4.00E+17,202400002,07-03-2024,531,799,3,2,2,5,1,117,2024-03-05 20:04:00,2024-03-05 20:04:00,2024-03-07 02:04:00,12.305293,76.717268,Complainant reported theft of personal property from a residential street.
21284,4.00E+17,202400003,29-05-2024,992,799,3,2,2,6,3,116,2024-05-28 23:39:00,2024-05-27 20:39:00,2024-05-29 07:39:00,12.308887,76.706825,Complainant reported that the accused snatched a gold chain from the victim near a residential street and fled on a two-wheeler.
1050,4.00E+17,202400004,11-08-2024,638,799,3,2,5,16,4,117,2024-08-10 10:31:00,2024-08-11 07:31:00,2024-08-11 09:31:00,12.3055,76.703166,Complainant reported an unauthorised gathering that turned disruptive near the railway station area.
33185,4.00E+17,202400005,22-11-2024,484,799,3,2,2,5,1,111,2024-11-21 19:39:00,2024-11-21 10:39:00,2024-11-22 14:39:00,12.319306,76.705228,Complainant reported theft of personal property from the railway station area.
38842,4.00E+17,202500001,02-04-2025,686,799,3,2,2,7,2,112,2025-04-01 10:11:00,2025-04-01 17:11:00,2025-04-02 13:11:00,12.308812,76.705591,Complainant reported that unknown persons broke into the premises at a residential colony and stole valuables.
35698,4.00E+17,202500002,08-07-2025,1287,799,3,2,2,5,3,112,2025-07-07 15:55:00,2025-07-06 10:55:00,2025-07-08 00:55:00,12.303474,76.68969,Complainant reported theft of personal property from a commercial complex.
34787,4.00E+17,202500003,19-07-2025,128,799,3,2,5,15,1,115,2025-07-18 08:35:00,2025-07-18 10:35:00,2025-07-19 01:35:00,12.322845,76.714452,Complainant reported a violent altercation involving a large group near the main market.
34297,4.00E+17,202500004,28-09-2025,1015,799,3,1,1,4,4,101,2025-09-27 11:09:00,2025-09-27 06:09:00,2025-09-28 16:09:00,12.31961,76.693044,Complainant reported that the victim was forcibly taken away from the bus stand.
19718,4.00E+17,202500005,22-11-2025,1403,799,3,2,2,5,4,112,2025-11-22 18:04:00,2025-11-21 21:04:00,2025-11-22 23:04:00,12.321568,76.723438,Complainant reported theft of personal property from the bus stand.
8923,8.00E+17,202300001,21-02-2023,1065,799,4,2,3,9,3,104,2023-02-20 12:08:00,2023-02-21 08:08:00,2023-02-21 18:08:00,12.317567,76.720247,Complainant reported being physically assaulted by the accused near the railway station area.
38679,8.00E+17,202300002,29-03-2023,1248,799,4,2,2,5,3,107,2023-03-28 11:02:00,2023-03-28 19:02:00,2023-03-29 08:02:00,12.315098,76.695303,Complainant reported theft of personal property from a residential street.
33295,8.00E+17,202300003,23-09-2023,358,799,4,2,2,7,4,113,2023-09-23 07:46:00,2023-09-23 14:46:00,2023-09-23 20:46:00,12.312196,76.693565,Complainant reported that unknown persons broke into the premises at the main market and stole valuables.
16553,8.00E+17,202300004,18-11-2023,1351,799,4,2,2,7,1,114,2023-11-17 22:02:00,2023-11-17 17:02:00,2023-11-18 18:02:00,12.301145,76.706932,Complainant reported that unknown persons broke into the premises at the railway station area and stole valuables.
9780,8.00E+17,202400001,15-01-2024,1203,799,4,2,2,5,1,115,2024-01-13 08:02:00,2024-01-13 16:02:00,2024-01-15 04:02:00,12.308939,76.7084,Complainant reported theft of personal property from the railway station area.
9034,8.00E+17,202400002,23-10-2024,70,799,4,2,2,7,2,113,2024-10-22 15:40:00,2024-10-22 14:40:00,2024-10-23 10:40:00,12.289198,76.702227,Complainant reported that unknown persons broke into the premises at a highway stretch and stole valuables.
12658,8.00E+17,202400003,24-12-2024,195,799,4,2,2,5,3,104,2024-12-23 16:42:00,2024-12-24 05:42:00,2024-12-24 07:42:00,12.312609,76.711253,Complainant reported theft of personal property from a residential colony.
8726,8.00E+17,202500001,29-03-2025,717,799,4,2,3,9,2,102,2025-03-28 07:06:00,2025-03-29 04:06:00,2025-03-29 12:06:00,12.315257,76.706281,Complainant reported being physically assaulted by the accused near the main market.
34016,8.00E+17,202500002,17-08-2025,974,799,4,2,3,9,4,115,2025-08-16 04:11:00,2025-08-15 23:11:00,2025-08-17 18:11:00,12.303327,76.708784,Complainant reported being physically assaulted by the accused near a residential colony.
11277,8.00E+17,202500003,11-12-2025,1495,799,4,2,2,5,4,116,2025-12-10 19:16:00,2025-12-11 05:16:00,2025-12-11 12:16:00,12.304122,76.712779,Complainant reported theft of personal property from a commercial complex.
33471,1.00E+17,202300001,20-02-2023,366,800,1,2,2,6,2,117,2023-02-20 14:47:00,2023-02-20 05:47:00,2023-02-20 17:47:00,12.302183,76.649679,Complainant reported that the accused snatched a gold chain from the victim near the main market and fled on a two-wheeler.
1826,1.00E+17,202300002,12-05-2023,808,800,1,2,2,7,4,110,2023-05-10 22:32:00,2023-05-12 01:32:00,2023-05-12 06:32:00,12.29022,76.661491,Complainant reported that unknown persons broke into the premises at a highway stretch and stole valuables.
20129,1.00E+17,202300003,16-06-2023,126,800,1,2,3,9,2,116,2023-06-15 13:36:00,2023-06-15 12:36:00,2023-06-16 09:36:00,12.303501,76.671326,Complainant reported being physically assaulted by the accused near the railway station area.
18215,1.00E+17,202400001,04-01-2024,498,800,1,2,2,5,2,114,2024-01-04 06:27:00,2024-01-04 09:27:00,2024-01-04 12:27:00,12.303172,76.656395,Complainant reported theft of personal property from a highway stretch.
32438,1.00E+17,202400002,10-04-2024,1136,800,1,1,1,4,3,105,2024-04-10 09:58:00,2024-04-10 01:58:00,2024-04-10 13:58:00,12.283258,76.653401,Complainant reported that the victim was forcibly taken away from a highway stretch.
21588,1.00E+17,202400003,19-04-2024,405,800,1,2,4,12,2,113,2024-04-17 09:15:00,2024-04-18 01:15:00,2024-04-19 01:15:00,12.294745,76.65856,Complainant reported losing money through a fraudulent online transaction.
30888,1.00E+17,202400004,08-06-2024,117,800,1,2,2,5,3,116,2024-06-08 13:51:00,2024-06-08 09:51:00,2024-06-08 20:51:00,12.301257,76.660149,Complainant reported theft of personal property from a residential colony.
15582,1.00E+17,202400005,19-12-2024,993,800,1,1,1,4,4,101,2024-12-18 12:11:00,2024-12-18 09:11:00,2024-12-19 03:11:00,12.319236,76.642312,Complainant reported that the victim was forcibly taken away from the railway station area.
9503,1.00E+17,202500001,02-03-2025,717,800,1,2,4,12,1,109,2025-03-01 21:23:00,2025-03-01 19:23:00,2025-03-02 02:23:00,12.307377,76.657132,Complainant reported losing money through a fraudulent online transaction.
27503,1.00E+17,202500002,24-06-2025,677,800,1,1,3,11,2,101,2025-06-23 09:28:00,2025-06-22 20:28:00,2025-06-24 12:28:00,12.317703,76.65735,Complainant reported an incident of sexual harassment near a residential colony.
10978,3.00E+17,202300001,10-01-2023,1265,800,2,2,2,7,1,103,2023-01-09 22:39:00,2023-01-08 15:39:00,2023-01-10 02:39:00,12.303924,76.65881,Complainant reported that unknown persons broke into the premises at the main market and stole valuables.
29090,3.00E+17,202300002,06-02-2023,1270,800,2,1,1,4,1,105,2023-02-05 22:43:00,2023-02-04 09:43:00,2023-02-06 00:43:00,12.307123,76.66484,Complainant reported that the victim was forcibly taken away from the bus stand.
19076,3.00E+17,202300003,31-05-2023,577,800,2,2,4,13,2,115,2023-05-30 15:26:00,2023-05-30 01:26:00,2023-05-31 09:26:00,12.289716,76.646373,Complainant reported being coerced over video call by persons impersonating law enforcement officials into transferring money.
7013,3.00E+17,202300004,04-12-2023,271,800,2,2,2,5,1,104,2023-12-03 17:15:00,2023-12-04 05:15:00,2023-12-04 18:15:00,12.315263,76.630709,Complainant reported theft of personal property from the main market.
26515,3.00E+17,202400001,13-08-2024,1312,800,2,2,2,7,3,107,2024-08-13 01:45:00,2024-08-13 07:45:00,2024-08-13 23:45:00,12.297063,76.651792,Complainant reported that unknown persons broke into the premises at the bus stand and stole valuables.
33782,3.00E+17,202400002,28-11-2024,804,800,2,1,2,8,3,105,2024-11-27 22:09:00,2024-11-27 16:09:00,2024-11-28 19:09:00,12.296141,76.666105,Complainant reported being robbed at knife/gunpoint near a residential colony.
25621,3.00E+17,202500001,08-02-2025,1297,800,2,2,2,7,4,114,2025-02-07 16:21:00,2025-02-06 08:21:00,2025-02-08 02:21:00,12.30267,76.646423,Complainant reported that unknown persons broke into the premises at the railway station area and stole valuables.
39058,3.00E+17,202500002,24-05-2025,53,800,2,1,2,8,4,105,2025-05-23 17:46:00,2025-05-22 19:46:00,2025-05-24 04:46:00,12.291566,76.653114,Complainant reported being robbed at knife/gunpoint near the main market.
19123,3.00E+17,202500003,13-06-2025,1057,800,2,2,2,5,4,110,2025-06-12 14:02:00,2025-06-12 14:02:00,2025-06-13 09:02:00,12.30957,76.65168,Complainant reported theft of personal property from a residential colony.
13130,3.00E+17,202500004,24-10-2025,1333,800,2,2,1,3,1,116,2025-10-23 12:49:00,2025-10-24 14:49:00,2025-10-24 22:49:00,12.296566,76.643343,Complainant reported a physical assault causing serious injury to the victim at the main market.
26571,4.00E+17,202300001,21-01-2023,431,800,3,2,2,5,4,117,2023-01-19 12:13:00,2023-01-20 18:13:00,2023-01-21 07:13:00,12.301651,76.653482,Complainant reported theft of personal property from a residential colony.
